time,lat,lon,U,V
285360,-52.00000381,285,11.652251,-4.3970995
285366,-52.00000381,285,5.222821,-12.415755
285372,-52.00000381,285,8.121522,-8.988355
285378,-52.00000381,285,15.517663,-7.825922
285384,-52.00000381,285,12.962103,-9.810771
285390,-52.00000381,285,13.4108925,-3.0081177
285396,-52.00000381,285,14.118642,1.5705061
285402,-52.00000381,285,13.300647,-1.1622591
285408,-52.00000381,285,6.9023857,3.1218863
285414,-52.00000381,285,-3.5494394,5.974204
285420,-52.00000381,285,-8.054851,6.598238
285426,-52.00000381,285,-6.988677,6.759371
285432,-52.00000381,285,-6.1320724,6.9747705
285438,-52.00000381,285,-3.4014845,5.0508184
285444,-52.00000381,285,-1.690321,3.7598639
285450,-52.00000381,285,1.0571604,-2.18155
285456,-52.00000381,285,3.2529383,-6.8836193
285462,-52.00000381,285,-0.32136726,-9.284282
285468,-52.00000381,285,-8.792889,-5.83652
285474,-52.00000381,285,-12.787901,-3.9158812
285480,-52.00000381,285,-11.969045,-4.244872
285486,-52.00000381,285,-9.05968,-2.6911144
285492,-52.00000381,285,-11.69839,1.2909026
285498,-52.00000381,285,-14.061408,3.7279463
285504,-52.00000381,285,-14.721189,3.6090927
285510,-52.00000381,285,-14.514895,2.8980646
285516,-52.00000381,285,-14.235665,1.0387888
285522,-52.00000381,285,-10.797501,1.2610656
285528,-52.00000381,285,-9.109352,0.058504462
285534,-52.00000381,285,-4.2778025,0.26373565
285540,-52.00000381,285,-3.0965652,3.4854364
285546,-52.00000381,285,-0.2713341,4.5920267
285552,-52.00000381,285,1.4274654,4.958663
285558,-52.00000381,285,5.4440413,3.3618078
285564,-52.00000381,285,4.493557,0.12957299
285570,-52.00000381,285,6.395459,-7.6079454
285576,-52.00000381,285,6.805661,-14.836452
285582,-52.00000381,285,9.75569,-19.819748
285588,-52.00000381,285,10.810297,-8.724657
285594,-52.00000381,285,8.528599,-8.429597
285600,-52.00000381,285,7.838315,-8.729235
285606,-52.00000381,285,7.24082,-1.9090328
285612,-52.00000381,285,10.433215,-2.4864254
285618,-52.00000381,285,12.333185,-4.2664557
285624,-52.00000381,285,10.633804,-0.3143673
285630,-52.00000381,285,6.476425,6.5086975
285636,-52.00000381,285,1.7082195,9.583279
285642,-52.00000381,285,1.3037572,4.2488213
285648,-52.00000381,285,2.3215113,-4.122636
285654,-52.00000381,285,6.0925665,-11.102829
285660,-52.00000381,285,5.8967667,-11.98001
285666,-52.00000381,285,4.3031197,-13.34407
285672,-52.00000381,285,4.002531,-13.198241
285678,-52.00000381,285,4.292671,-9.956891
285684,-52.00000381,285,4.2801037,-8.993048
285690,-52.00000381,285,7.265255,-5.0874023
285696,-52.00000381,285,4.7757015,7.55888
285702,-52.00000381,285,3.1064382,5.2119493
285708,-52.00000381,285,-2.8287287,-1.491147
285714,-52.00000381,285,-9.603513,3.271408
285720,-52.00000381,285,-13.093241,4.3238134
285726,-52.00000381,285,-14.527752,0.36944008
285732,-52.00000381,285,-14.218712,-1.6649208
285738,-52.00000381,285,-11.403655,-2.9489222
285744,-52.00000381,285,-10.816395,-4.357188
285750,-52.00000381,285,-7.2190876,-6.049634
285756,-52.00000381,285,-7.960678,-6.0594063
285762,-52.00000381,285,-7.608467,-5.330841
285768,-52.00000381,285,-9.696546,-5.3074102
285774,-52.00000381,285,-8.278477,-5.9699917
285780,-52.00000381,285,-9.740548,-5.32654
285786,-52.00000381,285,-11.466166,-4.943638
285792,-52.00000381,285,-14.058232,-4.191328
285798,-52.00000381,285,-5.1243715,-14.597407
285804,-52.00000381,285,-4.033243,-10.930398
285810,-52.00000381,285,-4.282789,-9.573945
285816,-52.00000381,285,0.79541373,-11.087528
285822,-52.00000381,285,2.1506696,-13.573971
285828,-52.00000381,285,8.663011,-12.350997
285834,-52.00000381,285,6.2379,-9.431228
285840,-52.00000381,285,0.64192635,-5.1051607
285846,-52.00000381,285,0.47089761,-7.399152
285852,-52.00000381,285,3.233213,-6.3478527
285858,-52.00000381,285,2.1775327,-2.4956017
285864,-52.00000381,285,-1.3685999,0.8691361
285870,-52.00000381,285,-1.3419399,3.710352
285876,-52.00000381,285,-3.6664677,5.6787825
285882,-52.00000381,285,-3.3090487,2.9276705
285888,-52.00000381,285,-3.5678768,1.3890743
285894,-52.00000381,285,-2.834712,-1.9704409
285900,-52.00000381,285,-0.24773788,-5.37827
285906,-52.00000381,285,1.5700485,-7.6754293
285912,-52.00000381,285,-0.3089075,-7.701825
285918,-52.00000381,285,1.2310095,-8.841458
285924,-52.00000381,285,2.9044824,-6.519232
285930,-52.00000381,285,7.6981087,-5.355425
285936,-52.00000381,285,8.230998,-6.698969
285942,-52.00000381,285,7.5643253,-3.400566
285948,-52.00000381,285,5.947483,-2.3561392
285954,-52.00000381,285,7.3912306,-3.5350122
285960,-52.00000381,285,3.8966103,-2.1996431
285966,-52.00000381,285,2.2206402,-3.6347399
285972,-52.00000381,285,-2.0011053,-3.283328
285978,-52.00000381,285,-3.893959,0.7334725
285984,-52.00000381,285,-6.7070217,4.5716915
285990,-52.00000381,285,-4.5490665,4.368191
285996,-52.00000381,285,1.0954688,5.705661
286002,-52.00000381,285,8.919089,4.425316
286008,-52.00000381,285,10.921088,6.4604797
286014,-52.00000381,285,11.078389,7.5931177
286020,-52.00000381,285,11.197685,7.6594334
286026,-52.00000381,285,10.127915,6.3681555
286032,-52.00000381,285,9.28673,6.9259157
286038,-52.00000381,285,8.717628,4.6255035
286044,-52.00000381,285,7.8227043,3.8076305
286050,-52.00000381,285,6.3327503,0.8246181
286056,-52.00000381,285,6.704733,-2.4317627
286062,-52.00000381,285,6.316777,-3.961421
286068,-52.00000381,285,6.690154,-5.3625116
286074,-52.00000381,285,7.6669407,-7.1851244
286080,-52.00000381,285,6.989464,-8.085504
286086,-52.00000381,285,5.0160704,-9.4035635
286092,-52.00000381,285,4.341794,-12.2888
286098,-52.00000381,285,3.2979193,-15.14332
286104,-52.00000381,285,1.5719007,-16.516068
286110,-52.00000381,285,1.5421026,-18.820618
286116,-52.00000381,285,8.686512,-15.371811
286122,-52.00000381,285,10.966973,-8.480565
286128,-52.00000381,285,9.335543,-6.820879
286134,-52.00000381,285,10.2770405,-8.32184
286140,-52.00000381,285,11.021495,-2.8498383
286146,-52.00000381,285,11.384597,6.7733974
286152,-52.00000381,285,7.2372503,6.610113
286158,-52.00000381,285,8.720203,3.596941
286164,-52.00000381,285,8.469935,2.4472322
286170,-52.00000381,285,9.531422,-1.0710354
286176,-52.00000381,285,7.5083704,-4.225461
286182,-52.00000381,285,4.1603107,-6.6175566
286188,-52.00000381,285,-2.131544,-7.6338053
286194,-52.00000381,285,-5.723748,-4.3230457
286200,-52.00000381,285,-7.7007647,-2.3099566
286206,-52.00000381,285,-3.5211382,-5.4917126
286212,-52.00000381,285,-4.9672327,-4.2738047
286218,-52.00000381,285,-4.4379387,-5.6873207
286224,-52.00000381,285,-3.272441,-6.9881516
286230,-52.00000381,285,2.9768744,-7.730341
286236,-52.00000381,285,7.5154104,-4.455714
286242,-52.00000381,285,8.148896,-1.686861
286248,-52.00000381,285,5.1543055,0.09503591
286254,-52.00000381,285,3.4000454,0.08675766
286260,-52.00000381,285,0.75665516,-3.0278492
286266,-52.00000381,285,1.2383589,-3.779749
286272,-52.00000381,285,-2.8558636,-2.5316334
286278,-52.00000381,285,-4.9164953,0.043218017
286284,-52.00000381,285,-2.8300076,0.77972496
286290,-52.00000381,285,1.8779777,4.9685726
286296,-52.00000381,285,4.817418,4.9029303
286302,-52.00000381,285,6.8609686,0.81059086
286308,-52.00000381,285,7.016737,-8.093508
286314,-52.00000381,285,8.73073,-12.170874
286320,-52.00000381,285,4.6016407,-13.20155
286326,-52.00000381,285,-1.149847,-13.117562
286332,-52.00000381,285,-5.09346,-13.117736
286338,-52.00000381,285,-0.5169296,-17.674133
286344,-52.00000381,285,1.6786218,-17.650314
286350,-52.00000381,285,1.8629065,-13.129682
286356,-52.00000381,285,2.4557004,-13.346318
286362,-52.00000381,285,7.3152905,-11.726565
286368,-52.00000381,285,5.1593695,-15.613961
286374,-52.00000381,285,4.3845434,-12.789819
286380,-52.00000381,285,4.0507054,-12.533486
286386,-52.00000381,285,4.401252,-4.907033
286392,-52.00000381,285,3.937603,3.7331362
286398,-52.00000381,285,9.505372,-0.18800354
286404,-52.00000381,285,8.640835,-6.861822
286410,-52.00000381,285,8.024096,-12.891394
286416,-52.00000381,285,10.411452,-8.802875
286422,-52.00000381,285,15.4708185,-3.7380295
286428,-52.00000381,285,11.87938,1.9788399
286434,-52.00000381,285,4.382452,9.129825
286440,-52.00000381,285,4.4944935,13.344783
286446,-52.00000381,285,10.285505,5.0572977
286452,-52.00000381,285,3.7459488,3.7550647
286458,-52.00000381,285,6.05322,4.626808
286464,-52.00000381,285,7.7547064,-1.0332098
286470,-52.00000381,285,8.871044,-8.613327
286476,-52.00000381,285,12.928898,-3.6387444
286482,-52.00000381,285,13.382399,-0.71523
286488,-52.00000381,285,8.855999,1.9631832
286494,-52.00000381,285,6.591357,0.5231991
286500,-52.00000381,285,2.0229492,0.75257736
286506,-52.00000381,285,-1.1036367,-6.214636
286512,-52.00000381,285,-6.4453,-9.806579
286518,-52.00000381,285,-6.202986,-10.137673
286524,-52.00000381,285,9.970743,-6.269499
286530,-52.00000381,285,12.198595,-4.446376
286536,-52.00000381,285,10.922037,-3.0009432
286542,-52.00000381,285,9.569815,-1.543891
286548,-52.00000381,285,8.555572,0.18383884
286554,-52.00000381,285,9.091448,2.50811
286560,-52.00000381,285,8.898787,0.74742675
286566,-52.00000381,285,9.745707,-1.8706188
286572,-52.00000381,285,8.491553,-8.297322
286578,-52.00000381,285,6.6719017,-14.79128
286584,-52.00000381,285,-9.158673,-12.394251
286590,-52.00000381,285,11.3995285,-14.850708
286596,-52.00000381,285,16.929272,-5.910221
286602,-52.00000381,285,15.640234,-7.58377
286608,-52.00000381,285,11.46435,-6.490877
286614,-52.00000381,285,13.952866,3.1818647
286620,-52.00000381,285,13.795031,1.6254272
286626,-52.00000381,285,13.6014185,-3.9596224
286632,-52.00000381,285,11.949814,-8.460795
286638,-52.00000381,285,11.895195,-5.8503084
286644,-52.00000381,285,10.139433,-10.3815
286650,-52.00000381,285,6.875765,-14.334668
286656,-52.00000381,285,-0.030247688,-20.807297
286662,-52.00000381,285,7.5843,-12.722872
286668,-52.00000381,285,6.9021626,-7.539815
286674,-52.00000381,285,5.8384094,-7.53883
286680,-52.00000381,285,5.183632,-11.5212965
286686,-52.00000381,285,5.9020433,-14.538714
286692,-52.00000381,285,5.59894,-9.295191
286698,-52.00000381,285,4.6588287,-3.6342726
286704,-52.00000381,285,10.039498,-6.3021145
286710,-52.00000381,285,12.6750145,-7.442626
286716,-52.00000381,285,14.147334,-14.580972
286722,-52.00000381,285,18.883076,-7.003666
286728,-52.00000381,285,18.442137,-3.2161741
286734,-52.00000381,285,16.861862,-2.4423256
286740,-52.00000381,285,15.809954,-8.627996
286746,-52.00000381,285,13.287168,-13.117913
286752,-52.00000381,285,13.75938,-16.568268
286758,-52.00000381,285,12.780462,-18.501907
286764,-52.00000381,285,13.194729,-11.212141
286770,-52.00000381,285,8.759625,-0.6493683
286776,-52.00000381,285,4.4600534,7.6979723
286782,-52.00000381,285,4.326211,4.5472145
286788,-52.00000381,285,5.928998,2.165923
286794,-52.00000381,285,5.194745,1.6974754
286800,-52.00000381,285,2.9826136,0.5756807
286806,-52.00000381,285,-0.9550908,3.3369122
286812,-52.00000381,285,-6.556961,4.7947598
286818,-52.00000381,285,-5.609193,9.408663
286824,-52.00000381,285,-5.1827154,10.935783
286830,-52.00000381,285,-5.6979713,6.8987617
286836,-52.00000381,285,-6.407296,6.034281
286842,-52.00000381,285,-5.838024,3.4579372
286848,-52.00000381,285,-4.877817,3.6082754
286854,-52.00000381,285,-5.207095,3.3835297
286860,-52.00000381,285,-4.2852335,2.113948
286866,-52.00000381,285,-4.2152176,1.0292332
286872,-52.00000381,285,-4.9420576,-2.3856993
286878,-52.00000381,285,-3.245494,-7.7162294
286884,-52.00000381,285,-3.6938753,-11.964484
286890,-52.00000381,285,-2.082883,-14.834391
286896,-52.00000381,285,1.8830833,-14.306314
286902,-52.00000381,285,8.908533,-12.693885
286908,-52.00000381,285,12.787139,-12.100143
286914,-52.00000381,285,11.683623,-11.678654
286920,-52.00000381,285,10.9735985,-12.084083
286926,-52.00000381,285,9.531074,-8.446375
286932,-52.00000381,285,6.033249,8.347628
286938,-52.00000381,285,6.123002,4.056081
286944,-52.00000381,285,7.9335213,-1.2177849
286950,-52.00000381,285,8.076606,-2.5571346
286956,-52.00000381,285,6.0564213,-5.264985
286962,-52.00000381,285,4.2247276,-4.27693
286968,-52.00000381,285,-1.8812275,-0.6439791
286974,-52.00000381,285,-6.0298843,1.3390518
286980,-52.00000381,285,-6.044815,-0.7993345
286986,-52.00000381,285,-4.411315,-2.0152407
286992,-52.00000381,285,-5.624173,-0.94319504
286998,-52.00000381,285,-4.4820337,-3.2208815
287004,-52.00000381,285,-5.4121103,-2.8384151
287010,-52.00000381,285,-4.0280514,-2.1747036
287016,-52.00000381,285,-6.5576916,-0.15993696
287022,-52.00000381,285,-5.3619595,-1.4749613
287028,-52.00000381,285,-6.7912683,-1.7746868
287034,-52.00000381,285,-3.9575949,-1.4611244
287040,-52.00000381,285,-4.427288,2.3525457
287046,-52.00000381,285,-2.3699493,0.00538224
287052,-52.00000381,285,-2.98981,-0.21784788
287058,-52.00000381,285,-1.1934338,0.29161876
287064,-52.00000381,285,-2.9423475,2.3863811
287070,-52.00000381,285,-2.5895596,2.1692743
287076,-52.00000381,285,-3.43155,3.594552
287082,-52.00000381,285,-1.9553022,3.9778023
287088,-52.00000381,285,-1.6476793,5.729949
287094,-52.00000381,285,0.5478362,5.301237
287100,-52.00000381,285,1.2350016,3.8979454
287106,-52.00000381,285,0.21140873,3.3491669
287112,-52.00000381,285,-1.8461294,2.8385868
287118,-52.00000381,285,-3.6515837,-0.25751597
287124,-52.00000381,285,-7.257783,-0.24109435
287130,-52.00000381,285,-5.8522778,-1.9605637
287136,-52.00000381,285,-3.8731947,-2.5694094
287142,-52.00000381,285,-2.2248344,-4.853072
287148,-52.00000381,285,-1.4077444,-7.3012753
287154,-52.00000381,285,3.1475291,-7.137498
287160,-52.00000381,285,-0.15125597,-5.564557
287166,-52.00000381,285,-4.4315023,-5.424308
287172,-52.00000381,285,-5.0293894,-8.112622
287178,-52.00000381,285,2.4652472,-10.103059
287184,-52.00000381,285,-1.7895365,-7.4459677
287190,-52.00000381,285,-0.60267735,-8.391359
287196,-52.00000381,285,1.2504158,-8.060067
287202,-52.00000381,285,3.669588,-5.259632
287208,-52.00000381,285,3.4091883,-4.4737844
287214,-52.00000381,285,4.4562416,-6.3091583
287220,-52.00000381,285,3.482442,-9.24801
287226,-52.00000381,285,6.3263655,-13.245021
