time,lat,lon,U,V
2772,18,32,-4.549801,-4.629615
2778,18,32,-1.2259426,-4.215231
2784,18,32,-3.4819593,-3.8316555
2790,18,32,-5.31042,-2.531643
2796,18,32,-4.4968805,-2.1941233
2802,18,32,-1.4021397,-3.3838234
2808,18,32,-4.7873325,-2.1668663
2814,18,32,-5.682515,-0.5379505
2820,18,32,-4.0005646,-1.6249723
2826,18,32,-1.0401487,-3.7774458
2832,18,32,-3.2943764,-3.6143618
2838,18,32,-6.395706,1.1625786
2844,18,32,-2.1577291,1.0851164
2850,18,32,-3.6575184,1.2386074
2856,18,32,-0.19553304,7.08142
2862,18,32,1.0167894,7.627199
2868,18,32,0.37264657,3.6180153
2874,18,32,-3.6314802,2.489707
2880,18,32,-2.0011425,5.635792
2886,18,32,0.11516613,5.554532
2892,18,32,-0.78283817,2.514285
2898,18,32,-0.7603321,3.0100012
2904,18,32,0.48419297,3.781252
2910,18,32,0.30470163,4.88111
2916,18,32,0.6140881,1.1783819
2922,18,32,-2.3800688,2.56561
2928,18,32,0.002697098,4.6483116
2934,18,32,-0.68241084,3.4705286
2940,18,32,0.6770611,3.6861315
2946,18,32,0.20057344,3.2744908
2952,18,32,0.6591347,4.4056606
2958,18,32,-2.2772102,4.5269823
2964,18,32,-0.69292974,5.8326683
2970,18,32,0.49892312,-0.85295963
2976,18,32,-4.5798073,2.2803097
2982,18,32,-0.6262769,3.8193102
2988,18,32,-0.25510955,-0.16712934
2994,18,32,-2.899804,0.79687047
3000,18,32,0.12719059,-0.31224328
3006,18,32,-1.718668,-3.2785578
3012,18,32,0.5249469,-5.3428497
3018,18,32,0.938878,-6.1738205
3024,18,32,-0.91276735,-5.946683
3030,18,32,-1.460969,-4.3354025
3036,18,32,0.5624654,-3.952672
3042,18,32,-0.49842584,-3.740366
3048,18,32,-0.09522098,-3.7060394
3054,18,32,-1.5484982,-3.1451826
3060,18,32,-0.9151681,-3.1985722
3066,18,32,-1.0615168,-3.457199
3072,18,32,-1.1540623,-3.3177414
3078,18,32,-2.4559917,-2.4273272
3084,18,32,-1.2412376,-2.7477512
3090,18,32,-0.12168467,-3.8601189
3096,18,32,-1.1045914,-3.379634
3102,18,32,-2.0548744,-3.3955584
3108,18,32,-1.2697239,-5.118906
3114,18,32,-0.4718656,-4.2251005
3120,18,32,-1.1242075,-4.754612
3126,18,32,-2.653595,-3.1018763
3132,18,32,-2.7229147,-2.1379662
3138,18,32,-0.7069413,-3.9532375
3144,18,32,-1.59344,-3.9645224
3150,18,32,-3.312686,-1.636447
3156,18,32,-1.4860325,-0.71458817
3162,18,32,-1.1191807,-3.8545485
3168,18,32,-1.7766323,-2.1836033
3174,18,32,-0.79207516,-1.3187704
3180,18,32,1.4986582,-2.2792015
3186,18,32,0.2633112,-2.5079775
3192,18,32,0.582588,-0.99583626
3198,18,32,1.1209507,-4.532069
3204,18,32,0.27362484,-2.393386
3210,18,32,1.2472239,-3.0804968
3216,18,32,-0.11942905,-6.6699057
3222,18,32,-1.5329962,-5.57918
3228,18,32,0.050520897,-2.59768
3234,18,32,2.9457102,-3.870082
3240,18,32,-0.1678896,-6.4396286
3246,18,32,-3.55826,-5.7463217
3252,18,32,-3.8537092,-1.7542839
3258,18,32,-0.96427345,-3.3561573
3264,18,32,-1.6737766,-8.160727
3270,18,32,-6.653408,-6.3737183
3276,18,32,-6.242264,-6.913457
3282,18,32,-3.4845123,-7.4382067
3288,18,32,-4.407116,-5.5569887
3294,18,32,-6.037325,-3.2935352
3300,18,32,-2.8398752,-3.5968914
3306,18,32,-0.54559994,-4.5479994
3312,18,32,-1.1738796,-4.9118996
3318,18,32,-3.7467108,-4.3422422
3324,18,32,-2.968339,-5.3925047
3330,18,32,-1.1930199,-5.797862
3336,18,32,-1.1492491,-7.465701
3342,18,32,-2.1622171,-7.680085
3348,18,32,-0.7477751,-7.4556084
3354,18,32,1.3953764,-7.177314
3360,18,32,0.47943056,-7.197776
3366,18,32,-0.6865739,-5.9576893
3372,18,32,0.8769106,-5.9308395
3378,18,32,1.4354734,-4.934024
3384,18,32,0.67443955,-5.792283
3390,18,32,0.25447792,-5.326625
3396,18,32,1.9608707,-5.1450586
3402,18,32,1.334301,-4.065316
3408,18,32,1.2209864,-4.9081993
3414,18,32,0.4194497,-6.0930824
3420,18,32,1.5736208,-4.8801403
3426,18,32,2.2061653,-4.149188
3432,18,32,0.89188385,-4.868186
3438,18,32,-0.6475706,-5.207657
3444,18,32,0.47824442,-3.9634514
3450,18,32,-0.3147974,-4.1569004
3456,18,32,-0.78701115,-2.8378286
3462,18,32,0.80178356,-5.7691736
3468,18,32,-1.228178,-4.285697
3474,18,32,-1.6795244,-1.2982178
3480,18,32,0.41621387,-1.5589542
3486,18,32,0.04045391,-5.711542
3492,18,32,-3.2115364,-0.24310392
3498,18,32,-0.96481335,-1.5899363
3504,18,32,1.7759372,-0.5866213
3510,18,32,1.7424355,-3.8047237
3516,18,32,0.8376802,-4.255439
3522,18,32,-1.3713655,-5.105592
3528,18,32,-2.4118443,-1.085702
3534,18,32,-1.161972,3.1758966
3540,18,32,0.08924687,-0.45453167
3546,18,32,-4.7526436,0.95022255
3552,18,32,-1.5644903,2.7196817
3558,18,32,-0.58559394,0.094400406
3564,18,32,1.0894561,-2.158864
3570,18,32,-1.5316725,0.15726852
3576,18,32,-2.1155195,0.4001255
3582,18,32,-4.054736,-0.5952883
3588,18,32,-2.3680449,0.016453445
3594,18,32,-1.9136801,-0.14319038
3600,18,32,-0.06351662,0.8235855
3606,18,32,-2.2640505,-1.0486488
3612,18,32,-3.1072073,-3.8919983
3618,18,32,-1.8532171,-3.7069435
3624,18,32,-3.2133856,-4.130291
3630,18,32,-5.4173384,-0.2824015
3636,18,32,-3.9348202,-3.1720657
3642,18,32,-1.9666815,-4.0341787
3648,18,32,-2.3629475,-1.309475
3654,18,32,-2.7180214,1.1624756
3660,18,32,-2.3269386,-1.0739431
3666,18,32,-2.430728,-2.9854622
3672,18,32,-2.5178576,-0.34878373
3678,18,32,-0.56459427,2.7158604
3684,18,32,0.42435455,-2.7046947
3690,18,32,-0.24275208,-4.848197
3696,18,32,-1.1005449,-5.245284
3702,18,32,-2.5482693,-5.2427444
3708,18,32,-0.061476707,-6.246395
3714,18,32,0.1118328,-5.3491917
3720,18,32,-0.646589,-4.739049
3726,18,32,-1.2486429,-5.2992554
3732,18,32,-2.2813416,-5.742839
3738,18,32,-0.9813528,-5.292412
3744,18,32,-1.962594,-6.0907516
3750,18,32,-3.808443,-5.292492
3756,18,32,-3.888853,-4.435566
3762,18,32,0.5269947,-4.919798
3768,18,32,-0.80168563,-9.166203
3774,18,32,-4.4401703,-5.948204
3780,18,32,-3.2413273,-3.1460114
3786,18,32,-1.9936295,-3.7776394
3792,18,32,-1.0342464,-5.3144817
3798,18,32,-1.8565636,-3.149973
3804,18,32,0.99091434,-0.11160755
3810,18,32,0.8793511,2.323639
3816,18,32,2.8533869,1.199132
3822,18,32,2.3247976,-1.6049528
3828,18,32,0.24985945,-0.39297616
3834,18,32,1.8950577,0.38898838
3840,18,32,1.9333172,2.6595984
3846,18,32,3.6615372,2.8564854
3852,18,32,2.534174,0.1600967
3858,18,32,-0.9380398,2.1507912
3864,18,32,2.2822685,3.339921
3870,18,32,-0.092213094,-1.4824
3876,18,32,-3.8098202,-3.3977594
3882,18,32,-3.557208,-0.70623785
3888,18,32,0.46438336,-2.9292936
3894,18,32,-2.1238165,-4.0780334
3900,18,32,-4.3181868,-3.0632238
3906,18,32,-1.286623,-1.8677711
3912,18,32,-1.3356619,-7.2069416
3918,18,32,-2.0465403,-1.705739
3924,18,32,1.4657993,2.0760508
3930,18,32,1.1287212,5.5483475
3936,18,32,2.8777313,7.565819
3942,18,32,4.2782555,7.0674334
3948,18,32,4.247549,4.8481197
3954,18,32,0.612973,2.8834362
3960,18,32,0.017191347,4.6325884
3966,18,32,3.246297,3.3540344
3972,18,32,2.4680643,0.32486588
3978,18,32,1.4301606,-2.8988972
3984,18,32,-0.12636787,-3.9791641
3990,18,32,-0.7865748,-4.6202335
3996,18,32,0.4920857,-6.1794987
4002,18,32,1.591919,-5.269164
4008,18,32,0.17776555,-5.375801
4014,18,32,-1.4696541,-1.6643934
4020,18,32,2.0276852,-1.0528975
4026,18,32,0.686089,-0.63287145
4032,18,32,0.06828481,0.38736445
4038,18,32,2.105731,3.6995707
4044,18,32,3.9492874,-0.93508756
4050,18,32,2.8196592,-0.060989764
4056,18,32,2.8530235,-0.17725337
4062,18,32,0.80254525,1.4010353
4068,18,32,2.073821,-2.2263193
4074,18,32,0.8781776,-3.0300455
4080,18,32,0.48822427,-3.8419456
4086,18,32,-0.08376181,0.31548774
4092,18,32,2.6409283,-2.0988846
4098,18,32,1.5531034,-2.9845037
4104,18,32,1.1410294,-2.8097954
4110,18,32,0.3515274,-2.4276953
4116,18,32,2.9179296,-1.7101078
4122,18,32,2.5388803,-2.0467634
4128,18,32,1.8320322,-2.332015
4134,18,32,0.5506283,2.1951094
4140,18,32,3.0470285,0.20964044
4146,18,32,2.0043726,-0.58100337
4152,18,32,2.324048,0.718196
4158,18,32,4.382346,4.948349
4164,18,32,2.9449692,1.0932148
4170,18,32,1.939517,-0.64277554
4176,18,32,2.7436228,1.9935102
4182,18,32,2.5850668,5.504301
4188,18,32,1.4700818,0.9233057
4194,18,32,0.10871869,1.0351009
4200,18,32,1.0806532,4.40532
4206,18,32,2.9951105,5.801179
4212,18,32,2.3977323,0.4378813
4218,18,32,1.8749042,-0.13745773
4224,18,32,2.5573864,1.3345346
4230,18,32,3.8315125,4.6603384
