time,lat,lon,U,V
213456,48.75000381,261.75,-1.3578224,0.92686653
213462,48.75000381,261.75,-3.536028,-0.6781063
213468,48.75000381,261.75,-2.7327623,-2.0715485
213474,48.75000381,261.75,-3.9384708,-4.546994
213480,48.75000381,261.75,-3.8309956,-3.9448643
213486,48.75000381,261.75,-0.21211243,-5.3576736
213492,48.75000381,261.75,0.50081253,-7.148283
213498,48.75000381,261.75,0.9523216,-10.120551
213504,48.75000381,261.75,1.2098147,-7.7543116
213510,48.75000381,261.75,1.6401489,-7.9281797
213516,48.75000381,261.75,2.370964,-7.4132967
213522,48.75000381,261.75,1.980977,-7.7840195
213528,48.75000381,261.75,1.7239618,-5.6187963
213534,48.75000381,261.75,0.51473427,-2.9289312
213540,48.75000381,261.75,1.5490456,-0.6816082
213546,48.75000381,261.75,0.67111206,0.7458007
213552,48.75000381,261.75,2.0298405,1.0878236
213558,48.75000381,261.75,0.3491726,2.578514
213564,48.75000381,261.75,-0.15346718,2.3667312
213570,48.75000381,261.75,-4.16628,3.314807
213576,48.75000381,261.75,-1.8205566,1.990282
213582,48.75000381,261.75,-2.2433376,-0.9201708
213588,48.75000381,261.75,-1.131197,-1.8139315
213594,48.75000381,261.75,-4.720358,0.101112366
213600,48.75000381,261.75,-1.4983721,1.3475857
213606,48.75000381,261.75,0.7197428,3.2141228
213612,48.75000381,261.75,-0.066384315,2.8657074
213618,48.75000381,261.75,-1.4206791,5.756095
213624,48.75000381,261.75,-1.1613331,6.01927
213630,48.75000381,261.75,-0.9478636,3.797597
213636,48.75000381,261.75,-2.105751,5.1380777
213642,48.75000381,261.75,-0.6670742,9.540392
213648,48.75000381,261.75,1.4743223,5.283329
213654,48.75000381,261.75,1.6992474,0.6116314
213660,48.75000381,261.75,0.34318924,-3.540245
213666,48.75000381,261.75,-2.6016207,1.242534
213672,48.75000381,261.75,-0.004499435,1.802958
213678,48.75000381,261.75,-2.8779135,0.4601879
213684,48.75000381,261.75,-0.80477333,0.6515722
213690,48.75000381,261.75,0.08228493,-1.5217991
213696,48.75000381,261.75,-0.52068806,-5.9281645
213702,48.75000381,261.75,0.7288136,-3.9099207
213708,48.75000381,261.75,2.864029,-5.7129602
213714,48.75000381,261.75,4.325344,-4.8247967
213720,48.75000381,261.75,5.21929,-4.462344
213726,48.75000381,261.75,2.0037088,-1.8867073
213732,48.75000381,261.75,2.1409101,0.28382206
213738,48.75000381,261.75,3.4820733,4.035875
213744,48.75000381,261.75,2.4173431,3.3949814
213750,48.75000381,261.75,1.783823,5.942684
213756,48.75000381,261.75,1.6041522,5.0620217
213762,48.75000381,261.75,1.2867689,5.8465014
213768,48.75000381,261.75,0.8368141,0.5292978
213774,48.75000381,261.75,-0.8946991,2.777825
213780,48.75000381,261.75,0.62648165,0.8305975
213786,48.75000381,261.75,-1.3732624,-0.5838032
213792,48.75000381,261.75,-2.1937685,1.6634362
213798,48.75000381,261.75,-3.0492,3.6040487
213804,48.75000381,261.75,-1.5772285,5.168729
213810,48.75000381,261.75,-0.8128309,6.076277
